"ip","port","protocol","anonymity","lastTested","allowsRefererHeader","allowsUserAgentHeader","allowsCustomHeaders","allowsCookies","allowsPost","allowsHttps","country","connectTime","downloadSpeed","secondsToFirstByte","uptime"
"185.162.228.193","80","http","anonymous","2024-11-25 11:50:13","true","true","true","true","true","","DK","0.119","1331.000","0.157","99.991"
"185.162.228.194","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","DK","0.183","958.000","0.219","99.988"
"185.162.228.195","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.260","742.000","0.284","99.988"
"185.162.228.196","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","DK","0.024","4750.000","0.045","99.991"
"185.162.228.197","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","DK","0.029","4837.000","0.044","99.992"
"185.162.228.198","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.025","4446.000","0.047","99.991"
"185.162.228.199","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","DK","0.103","1552.000","0.135","99.988"
"185.162.228.2","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","DK","0.157","1236.000","0.170","99.991"
"185.162.228.20","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","DK","0.401","491.000","0.425","99.990"
"185.162.228.200","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","DK","0.225","669.000","0.313","99.990"
"185.162.228.201","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","DK","0.110","1632.000","0.128","99.988"
"185.162.228.202","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.036","2985.000","0.070","99.988"
"185.162.228.203","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","DK","0.023","1691.000","0.123","99.988"
"185.162.228.204","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","DK","0.152","1213.000","0.174","99.986"
"185.162.228.205","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","DK","0.009","509.000","0.413","99.991"
"185.162.228.206","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","DK","0.119","1384.000","0.152","99.988"
"185.162.228.207","80","http","anonymous","2024-11-25 11:50:10","true","true","true","true","true","","DK","0.161","1129.000","0.187","99.986"
"185.162.228.208","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.030","3666.000","0.057","99.988"
"185.162.228.209","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","DK","0.333","595.000","0.352","99.988"
"185.162.228.21","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","DK","0.195","950.000","0.220","99.989"
"185.162.228.210","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","DK","0.178","1088.000","0.194","99.992"
"185.162.228.211","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","DK","0.223","750.000","0.243","99.986"
"185.162.228.212","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","DK","0.507","399.000","0.523","99.990"
"185.162.228.213","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","DK","0.031","3466.000","0.060","99.991"
"185.162.228.214","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","DK","0.172","1088.000","0.192","99.985"
"185.162.228.215","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","DK","0.253","776.000","0.269","99.989"
"185.162.228.216","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","DK","0.369","537.000","0.389","99.994"
"185.162.228.217","80","http","anonymous","2024-11-25 11:50:22","true","true","true","true","true","","DK","0.035","3943.000","0.054","99.989"
"185.162.228.218","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","DK","0.107","1559.000","0.133","99.994"
"185.162.228.219","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","DK","0.109","1574.000","0.135","99.989"
"185.162.228.22","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","DK","0.079","1762.000","0.119","99.990"
"185.162.228.220","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","DK","0.216","896.000","0.233","99.990"
"185.162.228.221","80","http","anonymous","2024-11-25 11:50:13","true","true","true","true","true","","DK","0.069","2111.000","0.100","99.991"
"185.162.228.222","80","http","anonymous","2024-11-25 11:50:06","true","true","true","true","true","","DK","0.251","768.000","0.272","99.990"
"185.162.228.223","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.016","4750.000","0.044","99.992"
"185.162.228.224","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","DK","0.055","3088.000","0.068","99.991"
"185.162.228.225","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","DK","0.251","746.000","0.281","99.994"
"185.162.228.226","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.042","3426.000","0.061","99.991"
"185.162.228.227","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","DK","0.307","628.000","0.334","99.990"
"185.162.228.228","80","http","anonymous","2024-11-25 11:50:08","true","true","true","true","true","","DK","0.005","6363.000","0.033","99.993"
"185.162.228.229","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.079","1402.000","0.150","99.992"
"185.162.228.23","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","DK","0.222","790.000","0.264","99.991"
"185.162.228.230","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.117","1461.000","0.143","99.991"
"185.162.228.231","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","DK","0.073","2000.000","0.105","99.994"
"185.162.228.232","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.226","813.000","0.258","99.991"
"185.162.228.233","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","DK","0.453","439.000","0.473","99.989"
"185.162.228.234","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","DK","0.153","1071.000","0.196","99.991"
"185.162.228.235","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","DK","0.224","534.000","0.389","99.989"
"185.162.228.236","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","DK","0.102","1801.000","0.117","99.994"
"185.162.228.237","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","DK","0.200","967.000","0.217","99.993"
"185.162.228.238","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","DK","0.265","727.000","0.287","99.991"
"185.162.228.239","80","http","anonymous","2024-11-25 11:50:07","true","true","true","true","true","","DK","0.223","863.000","0.242","99.993"
"185.162.228.24","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","DK","0.600","335.000","0.623","99.991"
"185.162.228.240","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","DK","0.111","1418.000","0.148","99.993"
"185.162.228.241","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","DK","0.505","387.000","0.542","99.987"
"185.162.228.242","80","http","anonymous","2024-11-25 11:50:13","true","true","true","true","true","","DK","0.036","3851.000","0.054","99.990"
"185.162.228.243","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","DK","0.040","3714.000","0.056","99.991"
"185.162.228.244","80","http","anonymous","2024-11-25 11:50:07","true","true","true","true","true","","DK","0.387","512.000","0.410","99.988"
"185.162.228.245","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","DK","0.022","5250.000","0.040","99.988"
"185.162.228.246","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","DK","0.066","2333.000","0.091","99.988"
"185.162.228.247","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","DK","0.151","1266.000","0.165","99.990"
"185.162.228.248","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.158","1147.000","0.184","99.987"
"185.162.228.249","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.093","1900.000","0.110","99.986"
"185.162.228.25","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","DK","0.163","1168.000","0.179","99.989"
"185.162.228.250","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","DK","0.039","4019.000","0.053","99.991"
"185.162.228.251","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","DK","0.115","1425.000","0.149","99.988"
"185.162.228.252","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","DK","0.296","598.000","0.349","99.990"
"185.162.228.253","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","DK","0.023","5023.000","0.042","99.991"
"185.162.228.254","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","DK","0.097","1431.000","0.147","99.986"
"185.162.228.255","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","DK","0.174","1024.000","0.205","99.990"
"185.162.228.26","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.049","2727.000","0.077","99.991"
"185.162.228.27","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.195","863.000","0.243","99.988"
"185.162.228.28","80","http","anonymous","2024-11-25 11:50:13","true","true","true","true","true","","DK","0.097","1756.000","0.119","99.991"
"185.162.228.29","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","DK","0.139","1333.000","0.156","99.989"
"185.162.228.3","80","http","anonymous","2024-11-25 11:50:06","true","true","true","true","true","","DK","0.103","1567.000","0.135","99.987"
"185.162.228.30","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","DK","0.150","1040.000","0.201","99.985"
"185.162.228.31","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","DK","0.151","1174.000","0.178","99.992"
"185.162.228.32","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","DK","0.038","3666.000","0.057","99.991"
"185.162.228.33","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.163","1094.000","0.192","99.990"
"185.162.228.34","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","DK","0.121","1339.000","0.156","99.990"
"185.162.228.35","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.024","2132.000","0.099","99.992"
"185.162.228.36","80","http","anonymous","2024-11-25 11:50:06","true","true","true","true","true","","DK","0.307","628.000","0.335","99.986"
"185.162.228.37","80","http","anonymous","2024-11-25 11:50:13","true","true","true","true","true","","DK","0.068","2177.000","0.096","99.988"
"185.162.228.38","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","DK","0.207","849.000","0.247","99.988"
"185.162.228.39","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","DK","0.218","878.000","0.240","99.993"
"185.162.228.4","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","DK","0.049","3073.000","0.069","99.990"
"185.162.228.40","80","http","anonymous","2024-11-25 11:50:09","true","true","true","true","true","","DK","0.385","494.000","0.421","99.990"
"185.162.228.41","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","DK","0.126","1444.000","0.144","99.988"
"185.162.228.42","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","DK","0.022","4019.000","0.052","99.988"
"185.162.228.43","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.128","1438.000","0.147","99.990"
"185.162.228.44","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","DK","0.090","1900.000","0.111","99.993"
"185.162.228.45","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","DK","0.028","3666.000","0.057","99.987"
"185.162.228.46","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","DK","0.273","693.000","0.304","99.987"
"185.162.228.47","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","DK","0.069","2285.000","0.091","99.990"
"185.162.228.48","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","DK","0.097","1786.000","0.117","99.989"
"185.162.228.49","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","DK","0.085","2029.000","0.103","99.990"
"185.162.228.5","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","DK","0.245","788.000","0.265","99.990"
"185.162.228.50","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","DK","0.076","2333.000","0.091","99.990"
"185.162.228.51","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","DK","0.260","760.000","0.277","99.988"
"185.162.228.52","80","http","anonymous","2024-11-25 11:50:17","true","true","true","true","true","","DK","0.084","2029.000","0.103","99.989"
"185.162.228.53","80","http","anonymous","2024-11-25 11:50:09","true","true","true","true","true","","DK","0.234","774.000","0.270","99.990"
"185.162.228.54","80","http","anonymous","2024-11-25 11:50:09","true","true","true","true","true","","DK","0.074","636.000","0.328","99.990"
"185.162.228.55","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","DK","0.248","758.000","0.277","99.988"
"185.162.228.56","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","DK","0.135","758.000","0.277","99.990"
"185.162.228.57","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","DK","0.086","2029.000","0.104","99.992"
"185.162.228.58","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","DK","0.142","787.000","0.265","99.988"
"185.162.228.59","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","DK","0.203","781.000","0.266","99.990"
"185.162.228.6","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","DK","0.143","1329.000","0.159","99.990"
"185.162.228.60","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","DK","0.007","6333.000","0.034","99.989"
"185.162.228.61","80","http","anonymous","2024-11-25 11:50:05","true","true","true","true","true","","DK","0.063","2000.000","0.106","99.990"
"185.162.228.62","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","DK","0.048","3014.000","0.069","99.990"
"185.162.228.63","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","DK","0.050","3043.000","0.070","99.992"
